iter	Passed	Remaining
1479	330484	116116
1480	330716	115895
1481	330939	115672
1482	331152	115445
1483	331380	115224
1484	331596	114998
1485	331814	114773
1486	332031	114547
1487	332247	114321
1488	332482	114102
1489	332698	113876
1490	332918	113652
1491	333139	113428
1492	333360	113203
1493	333577	112978
1494	333795	112753
1495	334027	112533
1496	334260	112313
1497	334482	112089
1498	334712	111868
1499	334930	111643
1500	335144	111417
1501	335365	111193
1502	335580	110967
1503	335805	110744
1504	336023	110519
1505	336238	110293
1506	336467	110071
1507	336684	109846
1508	336905	109622
1509	337136	109401
1510	337350	109175
1511	337565	108949
1512	337787	108726
1513	338016	108504
1514	338234	108279
1515	338461	108057
1516	338701	107839
1517	338926	107617
1518	339164	107398
1519	339390	107176
1520	339613	106952
1521	339828	106726
1522	340044	106501
1523	340263	106276
1524	340480	106051
1525	340705	105828
1526	340932	105606
1527	341187	105393
1528	341412	105170
1529	341626	104944
1530	341849	104720
1531	342077	104498
1532	342317	104280
1533	342535	104055
1534	342754	103831
1535	342966	103604
1536	343201	103384
1537	343439	103165
1538	343657	102941
1539	343877	102716
1540	344105	102494
1541	344329	102271
1542	344580	102056
1543	344850	101846
1544	345080	101625
1545	345346	101414
1546	345586	101196
1547	345828	100978
1548	346048	100753
1549	346273	100530
1550	346500	100308
1551	346714	100082
1552	346934	99858
1553	347147	99631
1554	347367	99407
1555	347584	99182
1556	347805	98958
1557	348022	98733
1558	348244	98509
1559	348477	98288
1560	348739	98076
1561	348983	97858
1562	349213	97636
1563	349435	97413
1564	349653	97188
1565	349869	96962
1566	350097	96740
1567	350317	96516
1568	350536	96291
1569	350760	96068
1570	350977	95842
1571	351193	95617
1572	351416	95394
1573	351636	95169
1574	351872	94949
1575	352131	94735
1576	352348	94510
1577	352567	94286
1578	352784	94060
1579	353003	93836
1580	353233	93614
1581	353452	93390
1582	353669	93164
1583	353925	92950
1584	354149	92726
1585	354377	92504
1586	354611	92283
1587	354850	92064
1588	355067	91839
1589	355287	91615
1590	355510	91391
1591	355731	91167
1592	355953	90943
1593	356171	90718
1594	356400	90496
1595	356633	90275
1596	356850	90050
1597	357089	89831
1598	357325	89610
1599	357545	89386
1600	357762	89161
1601	357986	88938
1602	358219	88716
1603	358447	88494
1604	358669	88270
1605	358893	88047
1606	359119	87824
1607	359339	87600
1608	359565	87377
1609	359784	87152
1610	360003	86928
1611	360226	86704
1612	360453	86482
1613	360676	86258
1614	360898	86034
1615	361128	85812
1616	361350	85588
1617	361569	85364
1618	361789	85140
1619	362010	84916
1620	362239	84693
1621	362461	84469
1622	362679	84245
1623	362901	84021
1624	363137	83801
1625	363364	83578
1626	363585	83354
1627	363808	83130
1628	364043	82909
1629	364266	82686
1630	364484	82461
1631	364703	82237
1632	364927	82013
1633	365149	81789
1634	365376	81567
