iter	QueryRMSE	PrecisionAt:top=5	MAP:top=5
619	0.1764885653	0.1398888889	0.1644208333
620	0.1764841247	0.1401111111	0.1646819444
621	0.1764780506	0.1398888889	0.1646050926
622	0.1764731995	0.1397777778	0.1644157407
623	0.1764676089	0.1398888889	0.1645296296
624	0.1764622545	0.14	0.164616821
625	0.1764575635	0.14	0.1646557099
626	0.1764513112	0.14	0.1646328704
627	0.1764450587	0.14	0.1645893519
628	0.1764396807	0.1401111111	0.164674537
629	0.1764322932	0.1402222222	0.1648944444
630	0.1764256619	0.1402222222	0.1648808642
631	0.1764201638	0.1402222222	0.1648808642
632	0.1764135624	0.1402222222	0.164882716
633	0.1764080904	0.1401111111	0.1649521605
634	0.176404216	0.1401111111	0.1649842593
635	0.1763976631	0.1401111111	0.1649865741
636	0.1763926892	0.14	0.1649402778
637	0.1763881418	0.1401111111	0.1650569444
638	0.1763773993	0.1402222222	0.1652717593
639	0.1763724389	0.1401111111	0.1650722222
640	0.1763666729	0.1402222222	0.1651601852
641	0.1763604927	0.1404444444	0.165362037
642	0.1763559659	0.1404444444	0.1653634259
643	0.1763500031	0.1404444444	0.165254784
644	0.1763454461	0.1404444444	0.1654075617
645	0.1763392504	0.1402222222	0.1652557099
646	0.1763328909	0.1403333333	0.1653310185
647	0.1763282688	0.1406666667	0.1655655864
648	0.176323373	0.1411111111	0.1659132716
649	0.1763182769	0.1411111111	0.1658515432
650	0.1763137641	0.1408888889	0.1657774691
651	0.1763086385	0.1408888889	0.1658885802
652	0.1763018665	0.141	0.1660978395
653	0.1762983423	0.1407777778	0.1659762346
654	0.1762935327	0.1406666667	0.1659614198
655	0.1762875822	0.1406666667	0.1659447531
656	0.176281669	0.141	0.1661308642
657	0.1762765505	0.141	0.1661192901
658	0.176272747	0.141	0.1660470679
659	0.1762694724	0.1411111111	0.1660637346
660	0.1762614151	0.1411111111	0.1661729938
661	0.176253292	0.1411111111	0.1662540123
662	0.1762458593	0.1412222222	0.1662294753
663	0.1762403953	0.1413333333	0.1663868827
664	0.1762350433	0.1414444444	0.1664516975
665	0.1762291068	0.1414444444	0.1665498457
666	0.1762234476	0.1416666667	0.1667165123
667	0.1762168404	0.142	0.166995679
668	0.176211326	0.142	0.1670373457
669	0.1762048633	0.1421111111	0.1671410494
670	0.1762009015	0.1422222222	0.167257716
671	0.1761952045	0.1424444444	0.1674540123
672	0.1761873042	0.1425555556	0.1674268519
673	0.1761841448	0.1425555556	0.1674268519
674	0.1761773701	0.1425555556	0.1675185185
675	0.1761711159	0.1426666667	0.1674634259
676	0.17616789	0.1425555556	0.1674060185
677	0.1761622373	0.1426666667	0.1675291667
678	0.176157645	0.1426666667	0.1675229938
679	0.176151265	0.1426666667	0.1675808642
680	0.1761450981	0.1425555556	0.1674299383
681	0.1761410003	0.1426666667	0.1674563272
682	0.1761380013	0.1426666667	0.1674470679
683	0.1761323881	0.1426666667	0.1676257716
684	0.1761262714	0.1426666667	0.1676035494
685	0.1761201882	0.1428888889	0.1678868827
686	0.176116324	0.1431111111	0.1679257716
687	0.1761100891	0.1431111111	0.1679993827
688	0.1761036684	0.1433333333	0.1684438272
689	0.1760960606	0.1434444444	0.1685030864
690	0.1760905178	0.1434444444	0.1684475309
691	0.1760865323	0.1435555556	0.168482716
692	0.1760811274	0.1436666667	0.1685192901
693	0.1760768671	0.1437777778	0.1685936728
694	0.1760716272	0.1437777778	0.1685998457
695	0.1760656442	0.1438888889	0.1685949074
696	0.1760599604	0.1438888889	0.1686800926
697	0.1760502671	0.1437777778	0.1685208333
698	0.176044552	0.1438888889	0.1686712963
699	0.1760384584	0.1437777778	0.1687984568
700	0.1760280211	0.1436666667	0.1688435185
701	0.1760238771	0.1437777778	0.1692898148
702	0.1760197563	0.1438888889	0.1692805556
703	0.1760144846	0.1441111111	0.1693856481
704	0.1760080868	0.144	0.1689739198
705	0.176003573	0.1441111111	0.1690768519
706	0.1759976523	0.1442222222	0.1691083333
707	0.17599287	0.1441111111	0.1691046296
708	0.1759859293	0.1441111111	0.1691570988
709	0.1759810934	0.1442222222	0.169442284
710	0.1759768788	0.1443333333	0.1695348765
711	0.1759711273	0.1442222222	0.169666358
712	0.1759656843	0.1442222222	0.1696638889
713	0.1759616593	0.1444444444	0.1697768519
714	0.1759566723	0.1445555556	0.169737963
715	0.1759506278	0.1446666667	0.1698117284
716	0.1759445169	0.1448888889	0.1697834877
717	0.1759392875	0.1451111111	0.1698779321
718	0.1759318355	0.1451111111	0.1699126543
719	0.1759285017	0.1451111111	0.1701311728
720	0.1759235374	0.1451111111	0.170212037
721	0.1759189576	0.1451111111	0.170212037
722	0.1759130991	0.145	0.1703583333
723	0.1759059824	0.1447777778	0.1701371914
724	0.1759022673	0.1448888889	0.1700396605
725	0.175895869	0.1447777778	0.169996142
726	0.1758918407	0.1448888889	0.1699382716
727	0.1758866243	0.1448888889	0.1700966049
728	0.1758805444	0.1448888889	0.1700595679
729	0.1758737516	0.1448888889	0.1700503086
730	0.1758659715	0.1448888889	0.1700203704
731	0.1758608805	0.1448888889	0.1699694444
732	0.1758549668	0.145	0.170175
733	0.1758469121	0.1448888889	0.1702601852
734	0.1758404606	0.145	0.1704027778
735	0.1758344318	0.1451111111	0.1702697531
736	0.1758268013	0.1452222222	0.1702679012
737	0.1758216252	0.1453333333	0.1705165123
738	0.1758155686	0.1453333333	0.1704717593
739	0.1758105986	0.1457777778	0.170737963
740	0.175805874	0.1455555556	0.1706277778
741	0.1758006554	0.1454444444	0.1705689815
742	0.1757936448	0.1451111111	0.170133179
743	0.1757892699	0.1451111111	0.170124537
744	0.1757829689	0.1451111111	0.170387037
745	0.1757779457	0.1452222222	0.1704671296
746	0.1757741109	0.1452222222	0.1703652778
747	0.1757692662	0.1454444444	0.1707925926
748	0.1757639773	0.1455555556	0.1710555556
749	0.175759402	0.1455555556	0.1710555556
750	0.1757520384	0.1457777778	0.171287037
751	0.1757454665	0.1457777778	0.1712617284
752	0.1757403559	0.1458888889	0.1712580247
753	0.1757348881	0.1457777778	0.1711432099
754	0.175729242	0.1456666667	0.1713555556
755	0.1757246649	0.1456666667	0.1713283951
756	0.1757185372	0.1456666667	0.1713746914
757	0.175710985	0.1456666667	0.1713691358
758	0.17570368	0.1456666667	0.1714888889
759	0.1756974687	0.146	0.1715339506
760	0.1756924536	0.146	0.171554784
761	0.1756896573	0.1458888889	0.1715325617
762	0.1756855592	0.1458888889	0.1715325617
763	0.1756797102	0.1457777778	0.1715498457
764	0.1756749839	0.1457777778	0.1713430556
765	0.1756693906	0.1457777778	0.1712597222
766	0.1756624795	0.1456666667	0.1712578704
767	0.1756586567	0.1456666667	0.1711708333
768	0.1756563916	0.1456666667	0.1712912037
769	0.1756510517	0.146	0.1714276235
770	0.1756449248	0.1461111111	0.1715442901
771	0.1756407024	0.1461111111	0.1716859568
772	0.1756335452	0.1463333333	0.1720498457
773	0.1756287073	0.1463333333	0.1723387346
774	0.1756220022	0.1462222222	0.1722967593
775	0.1756177514	0.1462222222	0.1722180556
776	0.1756127394	0.1462222222	0.1720819444
777	0.175607429	0.1461111111	0.1720628086
778	0.1756036122	0.1462222222	0.1720850309
779	0.1755990755	0.1458888889	0.1719165123
780	0.1755937846	0.1461111111	0.1723628086
781	0.1755889706	0.1462222222	0.1724313272
782	0.1755859789	0.1461111111	0.172320216
783	0.1755815458	0.1462222222	0.1723282407
784	0.1755767756	0.1461111111	0.1720152778
785	0.1755718169	0.1461111111	0.1720847222
786	0.1755662044	0.1462222222	0.1721402778
787	0.1755599686	0.1463333333	0.1723563272
788	0.1755550558	0.1464444444	0.1721402778
789	0.1755508585	0.1464444444	0.1725723765
790	0.1755454888	0.1466666667	0.172479784
791	0.1755402537	0.1465555556	0.1724427469
792	0.1755343613	0.1462222222	0.1723473765
793	0.1755281179	0.1463333333	0.1724844136
794	0.1755242506	0.1464444444	0.1724597222
795	0.1755188525	0.1464444444	0.1723902778
796	0.1755157002	0.1466666667	0.1724662037
797	0.1755114816	0.1466666667	0.1724967593
798	0.1755065041	0.1466666667	0.1725819444
799	0.1755034604	0.1466666667	0.1726597222
800	0.1754982604	0.1467777778	0.1726712963
801	0.1754923874	0.1467777778	0.1729490741
802	0.1754888538	0.1467777778	0.1729074074
803	0.175483198	0.1467777778	0.1724981481
804	0.1754786301	0.1468888889	0.1727393519
805	0.1754741681	0.147	0.1727601852
806	0.1754705259	0.147	0.172737037
807	0.1754645306	0.147	0.1727949074
808	0.1754564331	0.147	0.1728412037
809	0.1754528135	0.1471111111	0.1729356481
810	0.1754465909	0.147	0.1729569444
811	0.1754402717	0.1468888889	0.1727912037
812	0.1754346658	0.1468888889	0.1731384259
813	0.1754298473	0.147	0.1731421296
814	0.1754249097	0.147	0.1731856481
815	0.1754183859	0.1472222222	0.1733899691
816	0.1754134771	0.1473333333	0.1735222222
817	0.1754079866	0.1474444444	0.173374537
818	0.1754034694	0.1474444444	0.1733856481
819	0.1753999952	0.1474444444	0.1734054012
820	0.175395431	0.1474444444	0.1734072531
821	0.1753908369	0.1474444444	0.1734449074
822	0.1753865045	0.1472222222	0.1732881173
823	0.1753818915	0.1473333333	0.1734146605
824	0.1753754901	0.1473333333	0.1734239198
825	0.1753717977	0.1474444444	0.1735427469
826	0.1753652964	0.1474444444	0.1735396605
827	0.1753599378	0.1475555556	0.1737169753
828	0.1753564312	0.1474444444	0.1738990741
829	0.1753511612	0.1475555556	0.1739682099
830	0.1753492532	0.1475555556	0.1739626543
831	0.1753446516	0.1475555556	0.1739626543
832	0.1753394558	0.1476666667	0.1740515432
833	0.1753350368	0.1477777778	0.1740410494
834	0.17532871	0.1481111111	0.1746191358
835	0.1753228665	0.1478888889	0.1743135802
836	0.1753167785	0.1478888889	0.174325
837	0.1753123117	0.1478888889	0.174337037
838	0.1753077841	0.1478888889	0.1741018519
839	0.1753019684	0.1477777778	0.1743660494
840	0.1752968264	0.1481111111	0.1742904321
841	0.1752940002	0.1481111111	0.1744246914
842	0.1752901388	0.1482222222	0.17475
843	0.1752855113	0.1482222222	0.1746811728
844	0.1752796416	0.1482222222	0.1747533951
845	0.1752728214	0.1483333333	0.1750256173
846	0.1752702285	0.1484444444	0.174979321
847	0.1752686279	0.1484444444	0.1749737654
848	0.1752623902	0.1483333333	0.174508642
849	0.1752581984	0.1482222222	0.1744734568
850	0.1752519481	0.1483333333	0.1747160494
851	0.1752470409	0.1483333333	0.1745895062
852	0.1752407808	0.1485555556	0.1750583333
853	0.1752370486	0.1487777778	0.1754975309
854	0.1752318934	0.1486666667	0.1754419753
855	0.1752276101	0.1488888889	0.1754716049
856	0.1752223678	0.149	0.1757049383
857	0.1752176542	0.1492222222	0.1759549383
858	0.1752131622	0.1492222222	0.1760186728
859	0.1752072091	0.1492222222	0.1760103395
860	0.1752023384	0.1491111111	0.1761266975
861	0.1751973154	0.1492222222	0.1762807099
862	0.1751924731	0.1491111111	0.1761865741
863	0.1751890836	0.1491111111	0.1761865741
864	0.1751842115	0.1492222222	0.1762945988
865	0.1751802826	0.1492222222	0.1763825617
866	0.1751761542	0.1492222222	0.1763856481
867	0.1751717673	0.1493333333	0.1765137346
868	0.1751678879	0.1493333333	0.1760804012
869	0.1751629608	0.149	0.1759341049
870	0.1751568153	0.149	0.1763075617
871	0.1751528746	0.149	0.1763075617
872	0.1751462945	0.1491111111	0.1765529321
873	0.1751408342	0.1491111111	0.1765837963
874	0.1751366821	0.1491111111	0.1764773148
875	0.1751311543	0.1491111111	0.1764810185
876	0.1751278	0.1491111111	0.1764810185
877	0.1751216143	0.1491111111	0.1765087963
878	0.1751177056	0.1491111111	0.1764902778
879	0.1751127147	0.149	0.1764865741
880	0.1751049941	0.149	0.1765032407
881	0.1751004247	0.149	0.1765186728
882	0.1750942112	0.149	0.1764283951
883	0.1750905114	0.1491111111	0.1765240741
884	0.1750848331	0.1492222222	0.1766101852
885	0.1750799455	0.1493333333	0.176629321
886	0.1750739802	0.1493333333	0.1766169753
887	0.1750684681	0.1492222222	0.1764382716
888	0.1750640931	0.1492222222	0.1766898148
889	0.1750602942	0.1493333333	0.1767787037
890	0.1750541252	0.1493333333	0.1768185185
891	0.1750491478	0.1493333333	0.1768740741
892	0.1750435245	0.1493333333	0.1768740741
893	0.1750377362	0.1493333333	0.1770012346
894	0.1750304989	0.1494444444	0.1771092593
895	0.1750262743	0.1494444444	0.177258642
896	0.1750202913	0.1494444444	0.177291358
897	0.1750134072	0.1494444444	0.1772820988
898	0.175008734	0.1495555556	0.1772496914
899	0.1750030746	0.1495555556	0.1772774691
900	0.1749966112	0.1498888889	0.1775141975
901	0.1749924937	0.15	0.1776200617
902	0.1749888205	0.15	0.1776123457
903	0.1749843602	0.1497777778	0.1773391975
904	0.1749789039	0.15	0.177641358
905	0.1749744164	0.1498888889	0.1776891975
906	0.1749707577	0.1498888889	0.1777740741
907	0.1749659285	0.1501111111	0.1779679012
908	0.1749608901	0.1501111111	0.1779598765
909	0.1749568236	0.1502222222	0.1778469136
910	0.1749519366	0.1506666667	0.1781728395
911	0.1749477489	0.1506666667	0.1783089506
912	0.1749420921	0.1507777778	0.1785725309
913	0.1749379906	0.1506666667	0.178407716
914	0.1749334291	0.1507777778	0.1785762346
915	0.174929012	0.1507777778	0.1785021605
916	0.1749264499	0.1507777778	0.1785546296
917	0.1749201382	0.1506666667	0.1784546296
918	0.1749155542	0.1507777778	0.1784907407
919	0.1749109085	0.1507777778	0.178474537
920	0.1749082319	0.1507777778	0.1784282407
921	0.1749039982	0.1507777778	0.1785949074
922	0.1748983251	0.1507777778	0.1785263889
923	0.1748918445	0.1507777778	0.1785060185
924	0.1748877261	0.1505555556	0.1783967593
925	0.1748840025	0.1505555556	0.1784060185
926	0.1748800412	0.1505555556	0.1783388889
927	0.1748765105	0.1505555556	0.1783990741
928	0.1748724771	0.1506666667	0.1785101852
929	0.1748688561	0.1505555556	0.1784138889
930	0.1748636996	0.1506666667	0.1785157407
931	0.1748622696	0.1506666667	0.1784953704
932	0.1748567651	0.1505555556	0.1783560185
933	0.1748509739	0.1504444444	0.1782399691
934	0.174848605	0.1504444444	0.1781936728
935	0.1748453132	0.1503333333	0.1782646605
936	0.1748413254	0.1504444444	0.178408179
937	0.1748363025	0.1503333333	0.178308179
938	0.1748314683	0.1505555556	0.1785682099
939	0.1748291781	0.1505555556	0.1786608025
940	0.1748251214	0.1506666667	0.1786700617
941	0.1748208841	0.1507777778	0.1787743827
942	0.1748178481	0.1508888889	0.1787984568
943	0.1748145615	0.1508888889	0.1787873457
944	0.1748107123	0.151	0.1788737654
945	0.1748056718	0.1508888889	0.1787885802
946	0.1748016719	0.1506666667	0.1786570988
947	0.1747956807	0.1505555556	0.1787052469
948	0.1747911929	0.1507777778	0.1790143519
949	0.1747862278	0.1511111111	0.1794125
950	0.1747820146	0.1508888889	0.1792384259
951	0.1747761919	0.1508888889	0.1792412037
952	0.1747722953	0.151	0.1792921296
953	0.1747676924	0.1507777778	0.1792476852
954	0.1747630761	0.1508888889	0.1794094136
955	0.1747576998	0.151	0.1794233025
956	0.1747517235	0.1508888889	0.1795057099
957	0.1747476929	0.1508888889	0.1795260802
958	0.1747438221	0.1508888889	0.1795075617
959	0.1747407145	0.1507777778	0.1794010802
960	0.1747365834	0.1507777778	0.1794751543
961	0.1747321954	0.1507777778	0.179424537
962	0.1747260225	0.1507777778	0.1795217593
963	0.1747208958	0.151	0.179649537
964	0.1747156334	0.1511111111	0.1797489198
965	0.1747112104	0.1511111111	0.1797733025
966	0.1747057064	0.1513333333	0.1801186728
967	0.1747020641	0.1513333333	0.1800408951
968	0.1746969958	0.1514444444	0.180129784
969	0.1746911806	0.1513333333	0.1801112654
970	0.1746835511	0.1513333333	0.1799473765
971	0.1746776841	0.1512222222	0.1799084877
972	0.1746740199	0.1513333333	0.1800010802
973	0.1746709573	0.1513333333	0.1800010802
974	0.1746645841	0.1513333333	0.1801307099
975	0.1746619024	0.1513333333	0.1801307099
976	0.1746558804	0.1514444444	0.1802908951
977	0.1746503548	0.1514444444	0.1802631173
978	0.1746459359	0.1514444444	0.1802862654
979	0.1746412276	0.1514444444	0.1802896605
980	0.1746351695	0.1514444444	0.1803655864
981	0.1746296223	0.1514444444	0.1804493827
982	0.1746265291	0.1515555556	0.1805882716
983	0.1746218126	0.1516666667	0.1806776235
984	0.1746150897	0.1515555556	0.1806128086
985	0.1746077979	0.1514444444	0.1804776235
986	0.1746028516	0.1513333333	0.1805007716
987	0.1745976471	0.1516666667	0.1807455247
988	0.1745950505	0.1516666667	0.1807455247
989	0.1745894334	0.1518888889	0.1807510802
990	0.1745849622	0.1517777778	0.1807887346
991	0.1745819925	0.1517777778	0.1807794753
992	0.1745770438	0.152	0.180946142
993	0.1745724345	0.1518888889	0.1808359568
994	0.1745683245	0.1518888889	0.1809405864
995	0.1745652073	0.1518888889	0.1810924383
996	0.1745597108	0.152	0.1813091049
997	0.1745540633	0.152	0.1812878086
998	0.1745512039	0.1521111111	0.181283179
999	0.1745474195	0.1522222222	0.1813442901
1000	0.1745460975	0.1522222222	0.181395216
1001	0.1745414699	0.1521111111	0.1812810185
1002	0.1745373275	0.1521111111	0.1811652778
1003	0.1745335541	0.1518888889	0.1811344136
1004	0.1745282117	0.1521111111	0.1810871914
1005	0.1745271739	0.1521111111	0.1810871914
1006	0.174522482	0.1524444444	0.1814945988
1007	0.1745180686	0.1525555556	0.1815964506
1008	0.174514978	0.1524444444	0.1815878086
1009	0.174507432	0.1524444444	0.1815637346
1010	0.1745029829	0.1523333333	0.1815915123
1011	0.1744980485	0.1523333333	0.1815470679
1012	0.1744925039	0.1526666667	0.1817822531
1013	0.1744879058	0.1526666667	0.1816674383
1014	0.1744832817	0.1526666667	0.1818344136
1015	0.1744776901	0.1526666667	0.1819121914
1016	0.1744742308	0.1528888889	0.1819121914
1017	0.1744686927	0.1531111111	0.1820513889
1018	0.1744636156	0.1532222222	0.1823010802
1019	0.1744581018	0.1533333333	0.1825510802
1020	0.174455386	0.1533333333	0.1824658951
1021	0.1744505157	0.1533333333	0.1824408951
1022	0.1744449414	0.1534444444	0.1824226852
1023	0.1744409719	0.1534444444	0.1824239198
1024	0.1744366185	0.1534444444	0.1826217593
1025	0.1744320016	0.1534444444	0.1825970679
1026	0.1744282968	0.1536666667	0.1827118827
1027	0.1744228202	0.1537777778	0.1828310185
1028	0.1744172222	0.1537777778	0.182908179
1029	0.174412572	0.1536666667	0.1830239198
1030	0.174408686	0.1535555556	0.183058179
1031	0.174406382	0.1534444444	0.182945216
1032	0.1744035892	0.1534444444	0.1830841049
1033	0.1743977689	0.1536666667	0.1831439815
1034	0.1743941637	0.1536666667	0.1830652778
1035	0.1743912469	0.1536666667	0.1830282407
1036	0.1743861324	0.1536666667	0.1830976852
1037	0.1743807624	0.1537777778	0.1831476852
1038	0.174377508	0.1537777778	0.1835334877
1039	0.1743712585	0.1538888889	0.1833603395
1040	0.1743676295	0.1541111111	0.1835109568
1041	0.174362711	0.154	0.1833890432
1042	0.174354654	0.1542222222	0.1834983025
1043	0.1743510657	0.1542222222	0.1833223765
1044	0.1743463097	0.1543333333	0.1837149691
1045	0.1743409466	0.1543333333	0.1836970679
1046	0.1743346334	0.1543333333	0.183958179
1047	0.1743302936	0.1543333333	0.1840785494
1048	0.1743251583	0.1543333333	0.1840766975
1049	0.1743205307	0.1543333333	0.1840304012
1050	0.1743138061	0.1544444444	0.1840063272
1051	0.1743084602	0.1543333333	0.1839442901
1052	0.1743053441	0.1543333333	0.183921142
1053	0.1743020913	0.1544444444	0.1839026235
1054	0.1742985743	0.1543333333	0.1838217593
1055	0.174295248	0.1544444444	0.1838884259
1056	0.1742911758	0.1545555556	0.1839972222
1057	0.1742872535	0.1545555556	0.1839740741
1058	0.1742824776	0.1543333333	0.1839771605
1059	0.1742776221	0.1544444444	0.1843317901
1060	0.1742745953	0.1543333333	0.1842873457
1061	0.1742703299	0.1543333333	0.1845651235
1062	0.1742653572	0.1542222222	0.1843290123
1063	0.1742604838	0.1543333333	0.1843475309
1064	0.1742572302	0.1542222222	0.1843496914
1065	0.1742527764	0.1542222222	0.1843072531
1066	0.1742502292	0.1542222222	0.184404784
1067	0.1742450173	0.1543333333	0.1843875
1068	0.1742409858	0.1541111111	0.1843875
1069	0.1742388806	0.1542222222	0.1843726852
1070	0.1742361033	0.1542222222	0.1844097222
1071	0.1742310077	0.1543333333	0.1847121914
1072	0.1742276926	0.1543333333	0.1846689815
1073	0.1742240159	0.1544444444	0.1846986111
1074	0.1742193475	0.1545555556	0.184800463
1075	0.1742161597	0.1545555556	0.1848313272
1076	0.1742139101	0.1547777778	0.1849563272
1077	0.1742092406	0.1547777778	0.1850128086
1078	0.1742049131	0.1547777778	0.184721142
1079	0.1741991796	0.1548888889	0.1849498457
1080	0.1741954338	0.1548888889	0.1849516975
1081	0.1741910129	0.1546666667	0.1847600309
1082	0.1741852671	0.1548888889	0.1850128086
1083	0.1741822393	0.1551111111	0.1850433642
1084	0.1741790048	0.1548888889	0.1849155864
1085	0.1741742261	0.1548888889	0.1847828704
1086	0.1741689282	0.155	0.1848657407
1087	0.1741678546	0.1548888889	0.1848472222
1088	0.1741637919	0.155	0.1849722222
1089	0.1741595809	0.1547777778	0.1847978395
1090	0.1741554689	0.1548888889	0.1847885802
1091	0.1741515942	0.155	0.184941358
1092	0.1741464837	0.1548888889	0.1848567901
1093	0.1741412377	0.1551111111	0.1849753086
1094	0.174137336	0.1552222222	0.1852160494
1095	0.1741310703	0.1551111111	0.1850882716
1096	0.1741277168	0.1551111111	0.1851555556
1097	0.174123333	0.1551111111	0.1851768519
1098	0.1741179711	0.1547777778	0.1851509259
1099	0.1741128746	0.155	0.1854
1100	0.1741086598	0.155	0.1854319444
1101	0.1741026266	0.1548888889	0.1853313272
1102	0.1740982847	0.1548888889	0.1853979938
1103	0.1740957335	0.155	0.185420216
1104	0.1740930186	0.155	0.185420216
1105	0.1740881343	0.1551111111	0.185545216
1106	0.1740828551	0.1553333333	0.1855526235
1107	0.1740767758	0.1553333333	0.1852350309
1108	0.1740692913	0.1552222222	0.1853341049
1109	0.1740649031	0.1551111111	0.1854155864
1110	0.1740596018	0.1552222222	0.1854776235
1111	0.1740560076	0.1552222222	0.1855516975
1112	0.1740518823	0.1548888889	0.1852535494
1113	0.1740462077	0.1548888889	0.1852304012
1114	0.1740421463	0.1548888889	0.1852183642
1115	0.1740347959	0.1548888889	0.1854378086
1116	0.1740310593	0.1548888889	0.1853776235
1117	0.1740245386	0.1548888889	0.185433179
1118	0.1740192842	0.155	0.1854405864
1119	0.1740139546	0.155	0.1856486111
1120	0.1740095641	0.1551111111	0.1859356481
1121	0.1740047552	0.1551111111	0.185920216
1122	0.1740007464	0.1551111111	0.1858794753
1123	0.1739959406	0.1551111111	0.1860368827
1124	0.1739917828	0.1552222222	0.1860523148
1125	0.1739866485	0.155	0.1861782407
1126	0.1739817017	0.155	0.1863097222
1127	0.1739772383	0.1551111111	0.1863060185
1128	0.173973842	0.1551111111	0.1866347222
1129	0.1739696811	0.155	0.1865606481
1130	0.1739648149	0.155	0.186524537
1131	0.1739613432	0.1551111111	0.186649537
1132	0.1739565106	0.155	0.1866564815
1133	0.1739538175	0.1551111111	0.1870638889
1134	0.173949632	0.1551111111	0.1869574074
1135	0.1739463618	0.1551111111	0.186837037
1136	0.1739420941	0.1551111111	0.1869412037
1137	0.1739355491	0.1552222222	0.1871773148
1138	0.1739316979	0.1552222222	0.1872513889
1139	0.1739281864	0.1552222222	0.1872884259
1140	0.1739239602	0.1551111111	0.1872155864
1141	0.1739196032	0.1551111111	0.1871217593
1142	0.1739150948	0.155	0.1870837963
1143	0.1739096641	0.1551111111	0.1871703704
1144	0.1739047953	0.1552222222	0.1872055556
1145	0.1738999335	0.1552222222	0.1872587963
1146	0.1738971404	0.1551111111	0.1871939815
1147	0.1738928902	0.1551111111	0.1874044753
1148	0.1738890994	0.1552222222	0.1874600309
1149	0.1738857541	0.1553333333	0.1875649691
1150	0.1738812117	0.1554444444	0.187745216
1151	0.173876635	0.1554444444	0.1877128086
1152	0.1738724187	0.1555555556	0.1878385802
1153	0.1738682282	0.1557777778	0.1879200617
1154	0.1738635179	0.1558888889	0.1879950617
1155	0.1738597293	0.1557777778	0.1878314815
1156	0.173855249	0.1557777778	0.187754321
1157	0.1738475228	0.1557777778	0.187717284
1158	0.1738432588	0.1558888889	0.1877885802
1159	0.173839954	0.156	0.1879015432
1160	0.1738356625	0.156	0.1879108025
1161	0.1738329568	0.156	0.1878984568
1162	0.1738288578	0.1557777778	0.1876354938
1163	0.1738228764	0.1555555556	0.187470679
1164	0.1738189873	0.1555555556	0.1878040123
1165	0.1738138771	0.1557777778	0.187957716
1166	0.173809456	0.1558888889	0.1881095679
1167	0.1738045674	0.1557777778	0.1880524691
1168	0.1738005869	0.1557777778	0.1879058642
1169	0.1737954604	0.1555555556	0.1878493827
1170	0.1737919997	0.1557777778	0.1880209877
1171	0.1737887645	0.1557777778	0.1882061728
1172	0.1737845519	0.1556666667	0.1880932099
1173	0.1737800361	0.1557777778	0.188317284
1174	0.1737748007	0.1558888889	0.1885691358
1175	0.1737710211	0.1558888889	0.1885617284
1176	0.1737644545	0.156	0.1886080247
1177	0.1737595675	0.1562222222	0.188612963
1178	0.1737541723	0.1561111111	0.188525
1179	0.1737496239	0.1562222222	0.1886064815
1180	0.1737457359	0.1562222222	0.1887287037
1181	0.173740411	0.1562222222	0.1891274691
1182	0.1737355163	0.1562222222	0.1890617284
1183	0.1737307671	0.1563333333	0.1889191358
1184	0.1737267736	0.1563333333	0.1888450617
1185	0.1737221755	0.1565555556	0.1890061728
1186	0.1737181824	0.1565555556	0.1893006173
1187	0.1737143701	0.1567777778	0.1894061728
1188	0.1737071205	0.1568888889	0.1895950617
1189	0.1737031796	0.1568888889	0.189604321
1190	0.1736974894	0.1568888889	0.1897205247
1191	0.1736944331	0.1568888889	0.1897205247
1192	0.173690248	0.157	0.1898205247
1193	0.1736859064	0.1567777778	0.1896634259
1194	0.1736827364	0.1567777778	0.1902050926
1195	0.1736783491	0.1567777778	0.1902217593
1196	0.1736745837	0.157	0.1903800926
1197	0.1736699377	0.1572222222	0.1905189815
1198	0.173665678	0.1573333333	0.1904282407
1199	0.17366111	0.1573333333	0.1904328704
1200	0.1736588631	0.1574444444	0.1905223765
1201	0.1736527125	0.1576666667	0.1909313272
1202	0.1736501995	0.1574444444	0.1908128086
1203	0.173646833	0.1574444444	0.1907322531
1204	0.1736420587	0.1574444444	0.1907915123
1205	0.1736374117	0.1575555556	0.1909091049
1206	0.1736332449	0.1575555556	0.1909692901
1207	0.1736279877	0.1574444444	0.1908433642
1208	0.1736238035	0.1572222222	0.1906890432
1209	0.1736206841	0.1571111111	0.190503858
1210	0.1736160165	0.1572222222	0.1905344136
1211	0.1736120141	0.1572222222	0.190654784
1212	0.1736103798	0.1572222222	0.1906177469
1213	0.1736060958	0.1573333333	0.1907807099
1214	0.1736002467	0.1573333333	0.1907214506
1215	0.1735977218	0.1575555556	0.1907399691
1216	0.1735942361	0.1573333333	0.1904621914
1217	0.1735906547	0.1575555556	0.1906621914
1218	0.1735839167	0.1574444444	0.1905844136
1219	0.1735796968	0.1573333333	0.190528858
1220	0.1735758984	0.1573333333	0.1905473765
1221	0.1735717916	0.1573333333	0.190579784
1222	0.17356841	0.1573333333	0.1906760802
1223	0.1735655606	0.1574444444	0.1907436728
1224	0.1735606039	0.1575555556	0.1907992284
1225	0.1735574382	0.1575555556	0.1907640432
1226	0.1735519107	0.1575555556	0.1908658951
1227	0.1735446556	0.1577777778	0.1909529321
1228	0.1735403463	0.1577777778	0.1909066358
1229	0.1735363984	0.1575555556	0.1907572531
