iter	Passed	Remaining
585	38831	93698
586	38893	93621
587	38953	93541
588	39010	93453
589	39066	93361
590	39128	93285
591	39195	93221
592	39257	93146
593	39316	93063
594	39373	92974
595	39437	92904
596	39503	92835
597	39560	92749
598	39629	92688
599	39692	92616
600	39757	92547
601	39817	92467
602	39877	92386
603	39947	92330
604	40012	92259
605	40070	92175
606	40136	92108
607	40206	92051
608	40272	91984
609	40352	91950
610	40415	91876
611	40485	91820
612	40548	91747
613	40611	91672
614	40673	91598
615	40737	91528
616	40798	91450
617	40865	91386
618	40927	91311
619	40997	91253
620	41056	91170
621	41120	91100
622	41193	91048
623	41258	90981
624	41317	90898
625	41377	90819
626	41433	90731
627	41500	90667
628	41563	90594
629	41681	90640
630	41747	90574
631	41809	90498
632	41873	90428
633	41933	90348
634	41998	90280
635	42057	90198
636	42120	90125
637	42179	90044
638	42245	89977
639	42307	89903
640	42369	89828
641	42434	89759
642	42491	89675
643	42555	89605
644	42618	89531
645	42681	89459
646	42750	89398
647	42816	89332
648	42876	89255
649	42949	89202
650	43017	89140
651	43080	89068
652	43148	89007
653	43217	88947
654	43277	88867
655	43341	88796
656	43399	88714
657	43456	88629
658	43512	88542
659	43570	88461
660	43629	88380
661	43694	88313
662	43760	88246
663	43816	88161
664	43877	88084
665	43935	88002
666	43994	87922
667	44055	87846
668	44115	87770
669	44182	87705
670	44242	87628
671	44310	87566
672	44382	87511
673	44443	87437
674	44509	87370
675	44573	87300
676	44637	87230
677	44705	87169
678	44778	87116
679	44841	87045
680	44912	86988
681	44970	86908
682	45029	86827
683	45087	86747
684	45149	86673
685	45217	86611
686	45280	86540
687	45343	86468
688	45408	86400
689	45476	86338
690	45542	86274
691	45608	86208
692	45681	86156
693	45748	86091
694	45818	86033
695	45881	85962
696	45942	85887
697	46007	85819
698	46070	85747
699	46134	85679
700	46201	85614
701	46263	85540
702	46324	85467
703	46382	85386
704	46446	85315
705	46512	85250
706	46580	85189
707	46644	85119
708	46710	85053
709	46770	84976
710	46832	84904
711	46893	84830
712	46960	84765
713	47017	84685
714	47076	84605
715	47144	84544
716	47217	84490
717	47284	84427
718	47361	84380
719	47418	84298
720	47479	84225
721	47542	84153
722	47602	84078
723	47663	84004
724	47724	83929
725	47788	83859
726	47845	83779
727	47908	83707
728	47984	83661
729	48046	83587
730	48108	83515
731	48174	83449
732	48245	83393
733	48309	83324
734	48379	83265
735	48437	83185
736	48506	83124
737	48566	83050
738	48635	82989
739	48697	82917
740	48756	82840
741	48820	82771
742	48891	82714
743	48958	82649
744	49027	82590
745	49094	82526
746	49161	82461
747	49228	82399
748	49291	82327
749	49350	82251
750	49420	82192
751	49484	82123
752	49557	82069
753	49619	81997
754	49687	81934
755	49745	81855
756	49814	81795
757	49882	81734
758	49950	81671
759	50016	81605
760	50073	81525
761	50129	81443
762	50197	81381
763	50265	81318
764	50330	81252
765	50396	81186
766	50462	81120
767	50525	81051
768	50586	80977
769	50652	80912
770	50715	80842
771	50779	80773
772	50846	80709
773	50913	80645
774	50984	80587
775	51045	80514
776	51105	80440
777	51168	80370
778	51228	80295
779	51297	80234
780	51358	80161
781	51425	80097
782	51483	80019
783	51550	79956
784	51618	79893
785	51681	79824
786	51747	79757
787	51811	79689
788	51873	79618
789	51936	79547
790	51996	79474
791	52062	79407
792	52128	79343
793	52198	79283
794	52266	79220
795	52330	79153
796	52390	79079
797	52447	79000
798	52510	78929
799	52572	78858
800	52632	78784
801	52698	78719
802	52761	78649
803	52831	78589
804	52889	78513
805	52966	78463
806	53031	78397
807	53091	78323
808	53158	78259
809	53220	78188
810	53286	78122
811	53348	78051
812	53420	77995
813	53479	77919
814	53542	77850
815	53600	77773
816	53661	77700
817	53723	77630
818	53785	77559
819	53848	77489
820	53911	77420
821	53974	77350
822	54034	77276
823	54095	77204
824	54160	77138
825	54221	77065
826	54288	77001
827	54348	76927
828	54407	76853
829	54468	76780
830	54525	76702
831	54583	76627
832	54646	76557
833	54705	76483
834	54783	76433
835	54849	76369
836	54916	76305
837	54979	76237
838	55038	76161
839	55109	76103
840	55179	76044
841	55241	75974
842	55304	75903
843	55360	75825
844	55422	75754
845	55488	75690
846	55547	75615
847	55602	75535
848	55666	75467
849	55730	75400
850	55791	75328
851	55853	75258
852	55930	75207
853	55992	75138
854	56059	75074
855	56144	75034
856	56208	74966
857	56267	74892
858	56323	74814
859	56384	74741
860	56445	74670
861	56520	74618
862	56577	74540
863	56637	74468
864	56695	74391
865	56760	74326
866	56820	74253
867	56884	74186
868	56941	74109
869	57010	74048
870	57078	73985
871	57145	73922
872	57210	73855
873	57277	73791
874	57336	73718
875	57402	73653
876	57459	73576
877	57524	73511
878	57584	73438
879	57646	73368
880	57710	73301
881	57771	73229
882	57833	73159
883	57895	73090
884	57967	73032
885	58028	72961
886	58097	72900
887	58162	72833
888	58222	72761
889	58279	72685
890	58342	72616
891	58406	72549
892	58473	72485
893	58536	72417
894	58601	72351
895	58662	72280
896	58726	72212
897	58790	72146
898	58850	72074
899	58929	72024
900	58994	71958
901	59060	71894
902	59140	71846
903	59210	71786
904	59272	71716
905	59335	71648
906	59395	71575
907	59453	71501
908	59517	71433
909	59582	71367
910	59642	71295
911	59705	71227
912	59766	71156
913	59827	71086
914	59888	71015
915	59948	70943
916	60007	70870
917	60085	70819
918	60156	70760
919	60224	70698
920	60285	70627
921	60345	70556
922	60418	70499
923	60490	70441
924	60553	70372
925	60615	70303
926	60680	70237
927	60754	70181
928	60983	70304
929	61057	70248
930	61136	70198
931	61197	70127
932	61274	70074
933	61338	70007
934	61402	69940
935	61478	69885
936	61545	69821
937	61603	69747
938	61669	69682
939	61731	69611
940	61805	69555
941	61872	69491
942	61936	69424
943	62023	69382
944	62110	69340
945	62194	69294
946	62257	69226
947	62325	69162
948	62393	69100
949	62458	69032
950	62541	68986
951	62622	68937
952	62703	68888
953	62784	68839
954	62851	68774
955	62917	68709
956	62993	68653
957	63059	68589
958	63125	68522
959	63184	68450
960	63243	68377
961	63304	68305
962	63376	68246
963	63440	68178
964	63508	68115
965	63567	68041
966	63632	67975
967	63714	67926
968	63791	67872
969	63875	67826
970	63945	67764
971	64015	67704
972	64079	67636
973	64148	67573
974	64221	67514
975	64278	67440
976	64339	67368
977	64406	67303
978	64494	67261
979	64582	67218
980	64645	67149
981	64712	67084
982	64785	67026
983	64868	66977
984	64948	66926
985	65015	66861
986	65084	66798
987	65158	66741
988	65234	66686
989	65317	66637
990	65388	66575
991	65452	66508
992	65521	66444
993	65593	66385
994	65672	66332
995	65756	66285
996	65833	66229
997	65903	66167
998	65965	66097
999	66027	66027
1000	66084	65952
1001	66147	65883
1002	66213	65816
1003	66281	65753
1004	66352	65692
1005	66409	65617
1006	66508	65583
1007	66589	65532
1008	66661	65472
1009	66750	65428
1010	66824	65370
1011	66906	65319
1012	66984	65264
1013	67055	65204
1014	67128	65143
1015	67192	65076
1016	67255	65006
1017	67335	64953
1018	67397	64884
1019	67465	64820
1020	67531	64753
1021	67596	64686
1022	67666	64623
1023	67728	64553
1024	67790	64483
1025	67851	64412
1026	67912	64341
1027	67974	64271
1028	68046	64211
1029	68114	64146
1030	68178	64078
1031	68278	64044
1032	68398	64028
1033	68483	63980
1034	68554	63918
1035	68642	63872
1036	68736	63831
1037	68826	63787
1038	68892	63720
1039	68971	63666
1040	69045	63606
1041	69134	63561
1042	69201	63495
1043	69265	63426
1044	69335	63364
1045	69404	63299
1046	69485	63247
1047	69554	63183
1048	69619	63115
1049	69680	63044
1050	69748	62978
1051	69810	62908
1052	69875	62841
1053	69932	62766
1054	69989	62692
1055	70049	62619
1056	70121	62558
1057	70177	62483
1058	70244	62417
1059	70319	62358
1060	70383	62290
1061	70451	62225
1062	70516	62158
1063	70590	62098
1064	70659	62034
1065	70729	61970
1066	70793	61903
1067	70856	61833
1068	70916	61761
1069	70970	61684
1070	71030	61612
1071	71093	61543
1072	71152	61470
1073	71210	61397
1074	71269	61324
1075	71327	61251
1076	71393	61185
1077	71455	61115
1078	71519	61046
1079	71583	60978
1080	71641	60904
1081	71703	60835
1082	71771	60770
1083	71834	60701
1084	71892	60628
1085	71965	60567
1086	72041	60509
1087	72106	60442
1088	72178	60380
1089	72257	60325
1090	72327	60261
1091	72395	60196
1092	72461	60130
1093	72528	60064
1094	72602	60004
1095	72668	59938
1096	72728	59866
1097	72795	59800
1098	72862	59735
1099	72929	59669
1100	72997	59604
1101	73062	59537
1102	73129	59471
1103	73196	59405
1104	73257	59335
1105	73322	59268
1106	73403	59213
1107	73487	59161
1108	73636	59161
1109	73767	59147
1110	73848	59092
1111	73926	59034
1112	73991	58967
1113	74058	58901
1114	74128	58837
1115	74196	58771
1116	74257	58701
1117	74324	58635
1118	74390	58568
1119	74459	58503
1120	74525	58437
1121	74597	58374
1122	74668	58311
1123	74737	58247
1124	74811	58186
1125	74889	58129
1126	74970	58073
1127	75035	58006
1128	75096	57935
1129	75154	57862
1130	75216	57792
1131	75276	57721
1132	75342	57654
1133	75401	57581
1134	75468	57515
1135	75532	57447
1136	75592	57375
1137	75655	57306
1138	75712	57233
1139	75781	57168
1140	75854	57106
1141	75914	57035
1142	75978	56967
1143	76040	56897
1144	76101	56826
1145	76160	56755
1146	76219	56682
1147	76281	56613
1148	76349	56548
1149	76410	56477
1150	76471	56407
1151	76543	56344
1152	76604	56273
1153	76667	56204
1154	76731	56137
1155	76808	56078
1156	76890	56023
1157	76972	55967
1158	77036	55899
1159	77101	55831
1160	77169	55766
1161	77232	55697
1162	77289	55624
1163	77359	55560
1164	77422	55491
1165	77486	55423
1166	77545	55351
1167	77605	55280
1168	77675	55216
1169	77736	55146
1170	77794	55073
1171	77859	55006
1172	77919	54935
1173	77976	54862
1174	78037	54792
1175	78109	54729
1176	78177	54664
1177	78239	54594
1178	78300	54525
1179	78368	54459
1180	78432	54391
1181	78495	54322
1182	78559	54254
1183	78622	54185
1184	78681	54113
1185	78749	54048
1186	78810	53979
1187	78873	53910
1188	78944	53846
1189	79007	53777
1190	79072	53710
1191	79131	53639
1192	79192	53569
1193	79259	53503
1194	79316	53430
1195	79378	53361
1196	79442	53293
1197	79502	53222
1198	79568	53156
1199	79628	53085
1200	79687	53014
1201	79747	52943
1202	79807	52872
1203	79865	52801
1204	79925	52731
1205	79995	52666
1206	80054	52596
1207	80120	52529
1208	80184	52461
1209	80249	52394
1210	80309	52323
1211	80381	52261
1212	80441	52190
1213	80504	52122
1214	80560	52049
1215	80622	51980
1216	80684	51911
1217	80742	51839
1218	80808	51773
1219	80867	51702
1220	80929	51633
1221	80991	51563
1222	81050	51493
1223	81119	51428
1224	81183	51361
1225	81241	51289
1226	81308	51223
1227	81370	51154
1228	81426	51081
1229	81489	51013
1230	81549	50943
1231	81612	50875
1232	81671	50804
1233	81740	50739
1234	81801	50670
1235	81866	50603
1236	81931	50536
1237	81992	50466
1238	82051	50396
1239	82117	50330
1240	82178	50260
1241	82248	50196
1242	82306	50125
1243	82364	50054
1244	82425	49985
1245	82487	49916
1246	82550	49847
1247	82624	49786
1248	82691	49720
1249	82768	49660
1250	82829	49591
1251	82895	49525
1252	82972	49465
1253	83049	49405
1254	83135	49351
1255	83211	49291
1256	83300	49238
1257	83378	49178
1258	83459	49121
1259	83556	49073
1260	83641	49017
1261	83716	48956
1262	83798	48899
1263	83882	48843
1264	83962	48784
1265	84050	48730
1266	84153	48685
1267	84364	48702
1268	84452	48648
1269	84539	48593
1270	84628	48540
1271	84701	48476
1272	84777	48415
1273	84846	48350
1274	84918	48286
1275	84979	48217
1276	85062	48159
1277	85129	48093
1278	85188	48022
1279	85257	47957
1280	85325	47891
1281	85412	47836
1282	85482	47771
1283	85547	47703
1284	85624	47643
1285	85693	47577
1286	85763	47513
1287	85827	47445
1288	85888	47375
1289	85947	47304
1290	86005	47232
1291	86066	47163
1292	86132	47096
1293	86194	47027
1294	86255	46957
1295	86313	46886
1296	86375	46817
1297	86432	46745
1298	86496	46677
1299	86560	46609
1300	86621	46539
1301	86683	46470
1302	86753	46406
1303	86815	46337
1304	86887	46273
1305	86948	46203
1306	87014	46137
1307	87079	46069
1308	87139	45999
1309	87211	45935
1310	87270	45865
1311	87340	45800
1312	87412	45736
1313	87486	45674
1314	87548	45605
1315	87611	45536
1316	87673	45467
1317	87732	45397
1318	87791	45326
1319	87860	45261
1320	87921	45191
1321	87986	45124
1322	88049	45056
1323	88104	44983
1324	88161	44912
1325	88231	44847
1326	88291	44777
1327	88356	44710
1328	88427	44646
1329	88491	44578
1330	88551	44508
1331	88609	44437
1332	88665	44366
1333	88721	44294
1334	88784	44225
1335	88846	44157
1336	88905	44087
1337	88966	44017
1338	89036	43953
1339	89117	43893
1340	89191	43830
1341	89258	43764
1342	89317	43694
1343	89383	43627
1344	89454	43563
1345	89517	43495
1346	89575	43424
1347	89641	43357
1348	89697	43286
1349	89758	43216
1350	89812	43144
1351	89867	43072
1352	89925	43001
1353	89987	42933
1354	90045	42863
1355	90104	42793
1356	90166	42724
1357	90233	42658
1358	90296	42590
1359	90358	42521
1360	90424	42454
1361	90495	42390
1362	90564	42325
1363	90624	42255
1364	90683	42186
1365	90748	42118
1366	90819	42054
1367	90882	41986
1368	90943	41917
1369	90999	41846
1370	91077	41785
1371	91136	41715
1372	91199	41647
1373	91255	41576
1374	91323	41510
1375	91379	41439
1376	91446	41373
1377	91505	41303
1378	91561	41232
1379	91626	41165
1380	91690	41098
1381	91754	41030
1382	91818	40962
1383	91885	40896
1384	91967	40837
1385	92049	40777
1386	92130	40718
1387	92192	40649
1388	92252	40580
1389	92327	40517
1390	92409	40458
1391	92476	40392
1392	92536	40322
1393	92600	40255
1394	92659	40185
1395	92725	40119
1396	92802	40057
1397	92881	39995
1398	92957	39933
1399	93015	39863
1400	93086	39799
1401	93145	39729
1402	93205	39660
1403	93273	39594
1404	93334	39526
1405	93390	39455
1406	93445	39384
1407	93505	39314
1408	93573	39249
1409	93639	39182
1410	93707	39116
1411	93762	39045
1412	93817	38974
1413	93880	38906
1414	93941	38838
1415	94010	38772
1416	94075	38705
1417	94136	38637
1418	94203	38570
1419	94270	38504
1420	94325	38433
1421	94391	38367
1422	94459	38301
1423	94520	38233
1424	94575	38162
1425	94641	38095
1426	94714	38031
1427	94777	37964
1428	94838	37895
1429	94900	37827
1430	94968	37761
1431	95033	37694
1432	95091	37625
1433	95148	37555
1434	95208	37486
1435	95274	37419
1436	95334	37350
1437	95400	37284
1438	95463	37216
1439	95525	37148
1440	95592	37082
1441	95655	37015
1442	95707	36943
1443	95771	36876
1444	95829	36806
1445	95892	36739
1446	95962	36674
1447	96043	36613
1448	96114	36548
1449	96191	36486
1450	96256	36419
1451	96316	36351
1452	96373	36281
1453	96431	36211
1454	96499	36145
1455	96564	36078
1456	96623	36009
1457	96686	35942
1458	96750	35875
1459	96805	35804
1460	96877	35740
1461	96960	35680
1462	97045	35620
1463	97113	35555
1464	97175	35487
1465	97244	35421
1466	97294	35349
1467	97353	35280
1468	97413	35211
1469	97470	35142
1470	97524	35071
1471	97591	35005
1472	97658	34939
1473	97719	34871
1474	97778	34802
1475	97836	34733
1476	97896	34664
1477	97956	34596
1478	98028	34531
1479	98102	34468
1480	98175	34404
1481	98233	34335
1482	98301	34269
1483	98356	34199
1484	98418	34131
1485	98476	34062
1486	98538	33994
1487	98615	33932
1488	98706	33874
1489	98775	33808
1490	98838	33741
1491	98896	33672
1492	98961	33605
1493	99052	33548
1494	99136	33487
1495	99209	33423
1496	99274	33356
1497	99360	33296
1498	99449	33238
1499	99515	33171
1500	99576	33103
1501	99646	33038
1502	99729	32977
1503	99812	32916
1504	99878	32850
1505	99971	32792
1506	100057	32732
1507	100122	32665
1508	100189	32599
1509	100247	32530
1510	100308	32462
1511	100380	32397
1512	100445	32331
1513	100507	32263
1514	100568	32195
1515	100641	32131
1516	100697	32061
1517	100761	31993
1518	100825	31927
1519	100884	31858
1520	100950	31791
1521	101011	31723
1522	101079	31657
1523	101138	31589
1524	101202	31522
1525	101272	31456
1526	101346	31392
1527	101411	31326
1528	101472	31258
1529	101540	31192
1530	101600	31123
1531	101683	31062
1532	101764	31000
1533	101833	30935
1534	101896	30867
1535	101954	30798
1536	102024	30733
1537	102089	30666
1538	102150	30598
1539	102226	30535
1540	102300	30471
1541	102363	30403
1542	102425	30336
1543	102487	30268
1544	102554	30202
1545	102616	30134
1546	102674	30065
1547	102747	30001
1548	102841	29942
1549	102919	29879
1550	102981	29812
1551	103043	29744
1552	103122	29681
1553	103207	29620
1554	103272	29553
1555	103332	29485
1556	103388	29416
1557	103449	29348
1558	103507	29279
1559	103567	29211
1560	103631	29144
1561	103691	29076
1562	103762	29011
1563	103827	28944
1564	103887	28876
1565	103956	28810
1566	104022	28744
1567	104084	28676
1568	104140	28607
1569	104206	28540
1570	104276	28475
1571	104343	28409
1572	104403	28341
1573	104461	28272
1574	104518	28203
1575	104589	28138
1576	104656	28072
1577	104723	28005
1578	104799	27941
1579	104859	27874
1580	104923	27806
1581	104988	27740
1582	105053	27673
1583	105110	27604
1584	105170	27536
1585	105232	27469
1586	105297	27402
1587	105363	27336
1588	105437	27271
1589	105505	27205
1590	105574	27140
1591	105641	27073
1592	105697	27005
1593	105764	26938
1594	105823	26870
1595	105882	26802
1596	105947	26735
1597	106024	26671
1598	106093	26606
1599	106148	26537
1600	106201	26467
1601	106265	26400
1602	106332	26334
1603	106392	26266
1604	106447	26197
1605	106507	26129
1606	106569	26062
1607	106638	25996
1608	106699	25928
1609	106761	25861
1610	106819	25793
1611	106879	25725
1612	106964	25663
1613	107032	25597
1614	107092	25529
1615	107156	25463
1616	107217	25395
1617	107272	25326
1618	107339	25260
1619	107400	25192
1620	107463	25125
1621	107534	25060
1622	107606	24995
1623	107668	24928
1624	107728	24860
1625	107789	24792
1626	107846	24724
1627	107902	24655
1628	107965	24588
1629	108035	24523
1630	108094	24455
1631	108153	24387
1632	108216	24320
1633	108280	24253
1634	108333	24184
1635	108382	24114
1636	108441	24046
1637	108508	23980
1638	108575	23914
1639	108644	23848
1640	108708	23781
1641	108780	23717
1642	108841	23649
1643	108904	23582
1644	108959	23514
1645	109028	23448
1646	109094	23382
1647	109165	23316
1648	109228	23249
1649	109289	23182
1650	109348	23114
1651	109416	23049
1652	109488	22983
1653	109574	22921
1654	109662	22860
1655	109743	22796
1656	109803	22729
1657	109862	22661
1658	109932	22596
1659	109993	22528
1660	110053	22461
1661	110114	22393
1662	110177	22327
1663	110246	22261
1664	110310	22194
