iter	Passed	Remaining
611	125745	79720
612	125946	79512
613	126149	79305
614	126353	79099
615	126558	78893
616	126765	78688
617	126965	78480
618	127173	78276
619	127373	78067
620	127573	77858
621	127777	77652
622	127977	77444
623	128179	77236
624	128385	77031
625	128585	76822
626	128817	76633
627	129015	76423
628	129221	76218
629	129426	76012
630	129629	75805
631	129838	75602
632	130040	75394
633	130243	75187
634	130447	74981
635	130648	74773
636	130856	74569
637	131060	74363
638	131259	74154
639	131462	73947
640	131666	73741
641	131905	73554
642	132129	73359
643	132362	73169
644	132564	72961
645	132786	72765
646	132987	72557
647	133190	72350
648	133413	72154
649	133613	71945
650	133816	71738
651	134025	71535
652	134230	71329
653	134430	71120
654	134631	70912
655	134836	70706
656	135049	70505
657	135301	70323
658	135575	70153
659	135802	69959
660	136043	69771
661	136256	69568
662	136491	69377
663	136715	69181
664	136938	68984
665	137172	68792
666	137429	68611
667	137683	68429
668	137938	68247
669	138151	68044
670	138389	67854
671	138595	67648
672	138812	67446
673	139017	67240
674	139249	67046
675	139458	66841
676	139673	66638
677	139899	66441
678	140109	66237
679	140316	66031
680	140539	65832
681	140757	65631
682	140973	65429
683	141180	65223
684	141432	65038
685	141674	64848
686	141888	64645
687	142097	64439
688	142311	64236
689	142541	64040
690	142743	63831
691	142960	63629
692	143180	63429
693	143432	63242
694	143638	63035
695	143843	62828
696	144093	62640
697	144317	62441
698	144521	62233
699	144723	62024
700	144923	61814
701	145125	61605
702	145332	61399
703	145570	61205
704	145774	60997
705	145973	60787
706	146208	60592
707	146442	60397
708	146675	60201
709	146919	60009
710	147158	59815
711	147397	59621
712	147611	59417
713	147838	59218
714	148081	59025
715	148316	58829
716	148520	58620
717	148721	58411
718	148963	58218
719	149194	58020
720	149411	57816
721	149633	57615
722	149860	57415
723	150075	57211
724	150280	57003
725	150508	56803
726	150718	56597
727	150929	56391
728	151138	56184
729	151340	55975
730	151548	55768
731	151754	55560
732	151966	55354
733	152166	55144
734	152389	54943
735	152603	54738
736	152833	54538
737	153059	54338
738	153303	54143
739	153550	53950
740	153775	53748
741	154009	53550
742	154248	53353
743	154466	53149
744	154709	52954
745	154942	52755
746	155175	52556
747	155394	52352
748	155620	52150
749	155843	51947
750	156057	51741
751	156277	51538
752	156531	51345
753	156776	51149
754	156994	50945
755	157202	50737
756	157429	50535
757	157643	50329
758	157882	50131
759	158114	49930
760	158329	49724
